"time","enappsys_radiation_national_history.mean_d-1","enappsys_radiation_national_history.mean_d-3","enappsys_radiation_national_history.mean_d-5","enappsys_radiation_national_history.mean_latest"
"2021-08-22T10:00:00.000Z","395.96","382.71","273.91","237.15"
"2021-08-22T11:00:00.000Z","441.66","444.82","335.22","279.74"
"2021-08-22T12:00:00.000Z","478.08","491.33","365.88","320.5"
"2021-08-22T13:00:00.000Z","624.15","697.4","382.33","550.4"
"2021-08-22T14:00:00.000Z","590.59","662.24","415.24","542.78"
"2021-08-22T15:00:00.000Z","553.72","614.44","431.69","509.89"
"2021-08-22T16:00:00.000Z","507.77","559.44","405.32","463.61"
"2021-08-22T17:00:00.000Z","455.47","497.35","352.59","406.94"
"2021-08-22T18:00:00.000Z","398.87","431.97","326.22","351.73"
"2021-08-22T19:00:00.000Z","14.31","9.74","245.34","10.03"
"2021-08-22T20:00:00.000Z","7.16","4.87","83.57","5.02"
"2021-08-22T21:00:00.000Z","4.77","3.25","2.68","3.35"
"2021-08-22T22:00:00.000Z","3.58","2.43","2.35","2.51"
"2021-08-22T23:00:00.000Z","2.86","1.95","1.68","2"
"2021-08-23T00:00:00.000Z","2.38","1.62","1.34","1.67"
"2021-08-23T01:00:00.000Z","0","0","1.01","0"
"2021-08-23T02:00:00.000Z","0","0","0.33","0"
"2021-08-23T03:00:00.000Z","0","0","0","0"
"2021-08-23T04:00:00.000Z","0","0","2.43","0"
"2021-08-23T05:00:00.000Z","0.51","0.22","7.29","0.42"
"2021-08-23T06:00:00.000Z","13.35","3.57","8.39","8.87"
"2021-08-23T07:00:00.000Z","227.92","49.93","66.67","170.99"
"2021-08-23T08:00:00.000Z","307.33","87.21","183.23","242.18"
"2021-08-23T09:00:00.000Z","381.9","129.74","241.5","321.52"
"2021-08-23T10:00:00.000Z","446.93","172.02","264.31","386.57"
"2021-08-23T11:00:00.000Z","499.63","212.88","309.91","439.34"
"2021-08-23T12:00:00.000Z","537.71","252.24","332.72","477.97"
"2021-08-23T13:00:00.000Z","696.75","453.88","364.13","642"
"2021-08-23T14:00:00.000Z","664.21","455.07","426.96","611.32"
"2021-08-23T15:00:00.000Z","615.88","446.67","458.38","562.57"
"2021-08-23T16:00:00.000Z","559.88","414.36","429","511.22"
"2021-08-23T17:00:00.000Z","495.36","375.38","370.25","456.6"
"2021-08-23T18:00:00.000Z","430.24","329.21","340.87","398.65"
"2021-08-23T19:00:00.000Z","12.8","9.58","256.25","14.2"
"2021-08-23T20:00:00.000Z","6.4","4.79","87.01","7.1"
"2021-08-23T21:00:00.000Z","4.27","3.19","2.39","4.74"
"2021-08-23T22:00:00.000Z","3.2","2.4","2.09","3.55"
"2021-08-23T23:00:00.000Z","2.56","1.92","1.49","2.84"
"2021-08-24T00:00:00.000Z","2.13","1.6","1.19","2.37"
"2021-08-24T01:00:00.000Z","0","0","0.89","0"
"2021-08-24T02:00:00.000Z","0","0","0.3","0"
"2021-08-24T03:00:00.000Z","0","0","0","0"
"2021-08-24T04:00:00.000Z","0","0","2.51","0"
"2021-08-24T05:00:00.000Z","0.44","0.24","7.54","0.51"
"2021-08-24T06:00:00.000Z","10.52","6.82","6.96","13.27"
"2021-08-24T07:00:00.000Z","191.26","142.69","56.42","226.31"
"2021-08-24T08:00:00.000Z","268.79","206.76","155.34","305.35"
"2021-08-24T09:00:00.000Z","343","271.14","204.8","379.76"
"2021-08-24T10:00:00.000Z","406.52","323.98","225.2","445.7"
"2021-08-24T11:00:00.000Z","454.79","359.55","266","498.52"
"2021-08-24T12:00:00.000Z","486.42","377.33","286.4","534.66"
"2021-08-24T13:00:00.000Z","595.99","429.75","320.27","672.13"
"2021-08-24T14:00:00.000Z","551.61","414.11","388.02","643.08"
"2021-08-24T15:00:00.000Z","501.43","404.33","421.9","602.76"
"2021-08-24T16:00:00.000Z","450.67","377.64","395.69","555.08"
"2021-08-24T17:00:00.000Z","391.79","344.36","343.26","494.89"
"2021-08-24T18:00:00.000Z","336.9","302.79","317.05","430.84"
"2021-08-24T19:00:00.000Z","5.77","7.67","238.28","12.81"
"2021-08-24T20:00:00.000Z","2.89","3.84","80.74","6.41"
"2021-08-24T21:00:00.000Z","1.92","2.56","1.97","4.27"
"2021-08-24T22:00:00.000Z","1.44","1.91","1.72","3.2"
"2021-08-24T23:00:00.000Z","1.15","1.53","1.23","2.56"
"2021-08-25T00:00:00.000Z","0.96","1.28","0.98","2.14"
"2021-08-25T01:00:00.000Z","0","0","0.74","0"
"2021-08-25T02:00:00.000Z","0","0","0.25","0"
"2021-08-25T03:00:00.000Z","0","0","0","0"
"2021-08-25T04:00:00.000Z","0","0","1.66","0"
"2021-08-25T05:00:00.000Z","0.08","0.15","4.99","0.43"
"2021-08-25T06:00:00.000Z","4.12","4.59","7.12","11.53"
"2021-08-25T07:00:00.000Z","91.21","94.38","69.65","208.02"
"2021-08-25T08:00:00.000Z","135.73","146.7","194.69","285.4"
"2021-08-25T09:00:00.000Z","182.97","207.74","257.22","358.63"
"2021-08-25T10:00:00.000Z","223.56","266.9","286.49","414.58"
"2021-08-25T11:00:00.000Z","264.77","297.16","345.03","464.29"
"2021-08-25T12:00:00.000Z","292.65","311.98","374.31","503.84"
"2021-08-25T13:00:00.000Z","475.48","365.87","405.96","644.54"
"2021-08-25T14:00:00.000Z","453.74","380.1","469.27","605.69"
"2021-08-25T15:00:00.000Z","434.57","366.23","500.93","547.3"
"2021-08-25T16:00:00.000Z","402.41","349.56","464.11","483.62"
"2021-08-25T17:00:00.000Z","361.41","320.95","390.46","421.97"
"2021-08-25T18:00:00.000Z","316.13","282.34","353.64","361.85"
"2021-08-25T19:00:00.000Z","8.05","6.73","265.58","6.31"
"2021-08-25T20:00:00.000Z","4.03","3.36","89.48","3.16"
"2021-08-25T21:00:00.000Z","2.68","2.24","1.43","2.11"
"2021-08-25T22:00:00.000Z","2.01","1.68","1.25","1.58"
"2021-08-25T23:00:00.000Z","1.61","1.35","0.89","1.26"
"2021-08-26T00:00:00.000Z","1.34","1.12","0.72","1.05"
"2021-08-26T01:00:00.000Z","0","0","0.54","0"
"2021-08-26T02:00:00.000Z","0","0","0.18","0"
"2021-08-26T03:00:00.000Z","0","0","0","0"
"2021-08-26T04:00:00.000Z","0","0","2.16","0"
"2021-08-26T05:00:00.000Z","0.14","0.08","6.49","0.11"
"2021-08-26T06:00:00.000Z","6.89","4.58","5.66","3.42"
"2021-08-26T07:00:00.000Z","122.47","90.05","49.04","60.38"
"2021-08-26T08:00:00.000Z","166.65","125.27","135.79","101.46"
"2021-08-26T09:00:00.000Z","210.52","174.95","179.16","141.39"
"2021-08-26T10:00:00.000Z","254.71","205.79","182.23","183.73"
"2021-08-26T11:00:00.000Z","297.23","240.63","188.37","229.16"
"2021-08-26T12:00:00.000Z","330.11","281.97","191.44","263.93"
"2021-08-26T13:00:00.000Z","564.01","461.72","184.38","469.35"
"2021-08-26T14:00:00.000Z","532.61","457.59","170.27","464.59"
"2021-08-26T15:00:00.000Z","501.84","427.26","163.21","450.42"
"2021-08-26T16:00:00.000Z","459.84","393.39","152","421.62"
"2021-08-26T17:00:00.000Z","412.74","351","129.58","379.39"
"2021-08-26T18:00:00.000Z","359.82","304.15","118.37","331.55"
"2021-08-26T19:00:00.000Z","7.42","4.61","88.94","8.17"
"2021-08-26T20:00:00.000Z","3.71","2.31","30.08","4.08"
"2021-08-26T21:00:00.000Z","2.47","1.53","0.65","2.72"
"2021-08-26T22:00:00.000Z","1.86","1.15","0.57","2.04"
"2021-08-26T23:00:00.000Z","1.49","0.92","0.41","1.63"
"2021-08-27T00:00:00.000Z","1.24","0.77","0.32","1.36"
"2021-08-27T01:00:00.000Z","0","0","0.24","0"
"2021-08-27T02:00:00.000Z","0","0","0.08","0"
"2021-08-27T03:00:00.000Z","0","0","0","0"
"2021-08-27T04:00:00.000Z","0","0","1.31","0"
"2021-08-27T05:00:00.000Z","0.11","0.07","3.93","0.2"
"2021-08-27T06:00:00.000Z","3.84","8.5","4.1","8.14"
"2021-08-27T07:00:00.000Z","83.47","180.42","41.37","151.25"
"2021-08-27T08:00:00.000Z","140.49","255.42","115.9","202.55"
"2021-08-27T09:00:00.000Z","195.22","324.35","153.16","240.51"
"2021-08-27T10:00:00.000Z","255.61","379.71","179.02","297.35"
"2021-08-27T11:00:00.000Z","296.73","418.16","230.75","354.11"
"2021-08-27T12:00:00.000Z","327.3","441.54","256.62","405.12"
"2021-08-27T13:00:00.000Z","455.21","556.87","315.05","622.23"
"2021-08-27T14:00:00.000Z","448.28","553.62","431.92","599.46"
"2021-08-27T15:00:00.000Z","428.41","523.05","490.35","560.7"
"2021-08-27T16:00:00.000Z","394.91","475.84","455.07","515.65"
"2021-08-27T17:00:00.000Z","349.69","420.19","384.53","462.08"
"2021-08-27T18:00:00.000Z","302.84","363.55","349.26","401.93"
"2021-08-27T19:00:00.000Z","4.92","4.98","262.17","7.98"
"2021-08-27T20:00:00.000Z","2.46","2.49","87.99","3.99"
"2021-08-27T21:00:00.000Z","1.64","1.66","0.9","2.66"
"2021-08-27T22:00:00.000Z","1.23","1.25","0.79","2"
"2021-08-27T23:00:00.000Z","0.98","1","0.56","1.6"
"2021-08-28T00:00:00.000Z","0.82","0.83","0.45","1.33"
"2021-08-28T01:00:00.000Z","0","0","0.34","0"
"2021-08-28T02:00:00.000Z","0","0","0.11","0"
"2021-08-28T03:00:00.000Z","0","0","0","0"
"2021-08-28T04:00:00.000Z","0","0","1.94","0"
"2021-08-28T05:00:00.000Z","0.08","0.08","5.82","0.11"
"2021-08-28T06:00:00.000Z","3.5","8.62","7.85","4.57"
"2021-08-28T07:00:00.000Z","57.5","187.65","89.79","85.11"
"2021-08-28T08:00:00.000Z","66.49","262.45","253.68","134.79"
"2021-08-28T09:00:00.000Z","73.09","332.7","335.63","194.79"
"2021-08-28T10:00:00.000Z","85.95","392.56","375.6","252.9"
"2021-08-28T11:00:00.000Z","104.97","439.98","455.53","289.95"
"2021-08-28T12:00:00.000Z","123.05","477.54","495.5","313.97"
"2021-08-28T13:00:00.000Z","252.26","664.48","523.03","424.81"
"2021-08-28T14:00:00.000Z","290.72","641.93","578.08","402.02"
"2021-08-28T15:00:00.000Z","279.21","599.27","605.6","364.11"
"2021-08-28T16:00:00.000Z","262.26","546.55","558.36","331.08"
"2021-08-28T17:00:00.000Z","239.13","485.1","463.88","294.68"
"2021-08-28T18:00:00.000Z","210.85","418.46","416.64","255.41"
"2021-08-28T19:00:00.000Z","5.29","3.83","312.69","4.29"
"2021-08-28T20:00:00.000Z","2.64","1.92","104.78","2.15"
"2021-08-28T21:00:00.000Z","1.76","1.28","0.83","1.43"
"2021-08-28T22:00:00.000Z","1.32","0.96","0.72","1.07"
"2021-08-28T23:00:00.000Z","1.06","0.77","0.52","0.86"
"2021-08-29T00:00:00.000Z","0.88","0.64","0.41","0.72"
"2021-08-29T01:00:00.000Z","0","0","0.31","0"
"2021-08-29T02:00:00.000Z","0","0","0.1","0"
"2021-08-29T03:00:00.000Z","0","0","0","0"
"2021-08-29T04:00:00.000Z","0","0","1.89","0"
"2021-08-29T05:00:00.000Z","0.1","0.02","5.67","0.05"
"2021-08-29T06:00:00.000Z","7.99","6.8","7.73","3.92"
"2021-08-29T07:00:00.000Z","163.8","147.23","91.97","70.6"
"2021-08-29T08:00:00.000Z","235.65","209.79","260.47","88.07"
"2021-08-29T09:00:00.000Z","309.09","274.81","344.71","97.53"
"2021-08-29T10:00:00.000Z","377","341.13","385.45","108.03"
"2021-08-29T11:00:00.000Z","432.79","399.84","466.92","116.61"
"2021-08-29T12:00:00.000Z","467.14","447.09","507.65","132.37"
"2021-08-29T13:00:00.000Z","533.89","685.6","535.34","162.6"
"2021-08-29T14:00:00.000Z","510.05","656.81","590.73","144.75"
"2021-08-29T15:00:00.000Z","493.1","615.24","618.42","142.33"
"2021-08-29T16:00:00.000Z","459.01","559.9","570.01","139.83"
"2021-08-29T17:00:00.000Z","412.8","495.41","473.17","133.09"
"2021-08-29T18:00:00.000Z","358.75","426.97","424.75","119.91"
"2021-08-29T19:00:00.000Z","4.77","3.26","318.72","3.74"
"2021-08-29T20:00:00.000Z","2.39","1.63","106.67","1.87"
"2021-08-29T21:00:00.000Z","1.59","1.09","0.64","1.25"
"2021-08-29T22:00:00.000Z","1.19","0.81","0.56","0.94"
"2021-08-29T23:00:00.000Z","0.95","0.65","0.4","0.75"
"2021-08-30T00:00:00.000Z","0.79","0.54","0.32","0.62"
"2021-08-30T01:00:00.000Z","0","0","0.24","0"
"2021-08-30T02:00:00.000Z","0","0","0.08","0"
"2021-08-30T03:00:00.000Z","0","0","0","0"
"2021-08-30T04:00:00.000Z","0","0","1.64","0"
"2021-08-30T05:00:00.000Z","0.08","0.03","4.94","0.1"
"2021-08-30T06:00:00.000Z","8.84","7.79","7.28","5.42"
"2021-08-30T07:00:00.000Z","193.9","187.08","90.6","98.16"
"2021-08-30T08:00:00.000Z","268.4","261.39","257.26","139.56"
"2021-08-30T09:00:00.000Z","339.25","334.18","340.59","190.61"
"2021-08-30T10:00:00.000Z","402.21","399.78","381.21","241.46"
"2021-08-30T11:00:00.000Z","453.97","454.47","462.46","288.09"
"2021-08-30T12:00:00.000Z","493.56","495.94","503.09","320.55"
"2021-08-30T13:00:00.000Z","674.43","688.61","529.83","472.49"
"2021-08-30T14:00:00.000Z","647.81","656.41","583.31","448"
"2021-08-30T15:00:00.000Z","607.14","611.08","610.05","426.08"
"2021-08-30T16:00:00.000Z","553.08","554.43","561.61","389.19"
"2021-08-30T17:00:00.000Z","489.79","489.46","464.72","349.82"
"2021-08-30T18:00:00.000Z","422.22","421.13","416.27","305.06"
"2021-08-30T19:00:00.000Z","3.7","2.51","312.32","4.6"
"2021-08-30T20:00:00.000Z","1.85","1.25","104.4","2.3"
"2021-08-30T21:00:00.000Z","1.24","0.84","0.45","1.53"
"2021-08-30T22:00:00.000Z","0.92","0.63","0.39","1.15"
"2021-08-30T23:00:00.000Z","0.74","0.5","0.28","0.92"
"2021-08-31T00:00:00.000Z","0.62","0.42","0.22","0.77"
"2021-08-31T01:00:00.000Z","0","0","0.16","0"
"2021-08-31T02:00:00.000Z","0","0","0.05","0"
"2021-08-31T03:00:00.000Z","0","0","0","0"
"2021-08-31T04:00:00.000Z","0","0","1.57","0"
"2021-08-31T05:00:00.000Z","0.04","0.02","4.71","0.08"
"2021-08-31T06:00:00.000Z","4.97","7.48","6.33","8.64"
"2021-08-31T07:00:00.000Z","108.33","184.38","84.38","180.5"
"2021-08-31T08:00:00.000Z","152.28","259.06","240.48","244.12"
"2021-08-31T09:00:00.000Z","197.55","331.92","318.53","305.61"
"2021-08-31T10:00:00.000Z","245.81","398.14","357.5","360.53"
"2021-08-31T11:00:00.000Z","295.24","453.86","435.45","406.11"
"2021-08-31T12:00:00.000Z","339.77","495.83","474.42","438.65"
"2021-08-31T13:00:00.000Z","583.09","689.44","491.47","606.33"
"2021-08-31T14:00:00.000Z","571.33","658.14","525.57","580.6"
"2021-08-31T15:00:00.000Z","545.67","612.08","542.62","547.67"
"2021-08-31T16:00:00.000Z","502.27","554.72","494.18","498.72"
"2021-08-31T17:00:00.000Z","447.13","489.14","397.3","440.15"
"2021-08-31T18:00:00.000Z","386.51","420.21","348.86","378.49"
"2021-08-31T19:00:00.000Z","3.22","1.89","261.69","2.91"
"2021-08-31T20:00:00.000Z","1.61","0.95","87.34","1.46"
"2021-08-31T21:00:00.000Z","1.07","0.63","0.16","0.97"
"2021-08-31T22:00:00.000Z","0.81","0.47","0.14","0.73"
"2021-08-31T23:00:00.000Z","0.64","0.38","0.1","0.58"
"2021-09-01T00:00:00.000Z","0.54","0.32","0.08","0.49"
"2021-09-01T01:00:00.000Z","0","0","0.06","0"
"2021-09-01T02:00:00.000Z","0","0","0.02","0"
"2021-09-01T03:00:00.000Z","0","0","0","0"
"2021-09-01T04:00:00.000Z","0","0","0.23","0"
"2021-09-01T05:00:00.000Z","0.03","0.01","0.69","0.02"
"2021-09-01T06:00:00.000Z","7.94","7.21","5.25","2.66"
"2021-09-01T07:00:00.000Z","189.52","186.13","61.64","57.1"
"2021-09-01T08:00:00.000Z","267.32","265.28","174.42","79.8"
"2021-09-01T09:00:00.000Z","340.53","340.01","230.82","102.48"
"2021-09-01T10:00:00.000Z","407.34","406.36","258.61","126.57"
"2021-09-01T11:00:00.000Z","462.7","461.36","314.2","153.48"
"2021-09-01T12:00:00.000Z","504.77","502.94","341.99","184.27"
"2021-09-01T13:00:00.000Z","692.1","691.77","362.43","379.24"
"2021-09-01T14:00:00.000Z","659.49","658.66","403.29","383.18"
"2021-09-01T15:00:00.000Z","613.59","611.77","423.72","370.4"
"2021-09-01T16:00:00.000Z","556.8","553.52","385.7","341.32"
"2021-09-01T17:00:00.000Z","491.69","487.21","309.64","304.55"
"2021-09-01T18:00:00.000Z","423.05","417.82","271.62","263.11"
"2021-09-01T19:00:00.000Z","2.5","1.36","203.76","1.93"
"2021-09-01T20:00:00.000Z","1.25","0.68","68.03","0.97"
"2021-09-01T21:00:00.000Z","0.84","0.45","0.17","0.64"
"2021-09-01T22:00:00.000Z","0.63","0.34","0.15","0.48"
"2021-09-01T23:00:00.000Z","0.5","0.27","0.11","0.38"
"2021-09-02T00:00:00.000Z","0.42","0.23","0.09","0.32"
"2021-09-02T01:00:00.000Z","0","0","0.06","0"
"2021-09-02T02:00:00.000Z","0","0","0.02","0"
"2021-09-02T03:00:00.000Z","0","0","0","0"
"2021-09-02T04:00:00.000Z","0","0","1.21","0"
"2021-09-02T05:00:00.000Z","0.02","0","3.62","0.03"
"2021-09-02T06:00:00.000Z","7.49","6.77","4.47","6.95"
"2021-09-02T07:00:00.000Z","186.29","182.66","61.39","157.65"
"2021-09-02T08:00:00.000Z","264.95","261.86","175.23","225.24"
"2021-09-02T09:00:00.000Z","339.44","336.55","232.15","288.22"
"2021-09-02T10:00:00.000Z","405.59","402.76","266.05","352.82"
"2021-09-02T11:00:00.000Z","460.47","457.54","333.84","415.52"
"2021-09-02T12:00:00.000Z","502.07","498.89","367.73","464.52"
"2021-09-02T13:00:00.000Z","691.6","685.85","410.05","690.9"
"2021-09-02T14:00:00.000Z","658.45","652.01","494.68","658.93"
"2021-09-02T15:00:00.000Z","612.29","604.47","536.99","612.86"
"2021-09-02T16:00:00.000Z","554.72","545.69","494.28","555.33"
"2021-09-02T17:00:00.000Z","489.07","478.77","408.85","489.93"
"2021-09-02T18:00:00.000Z","420.11","409.2","366.13","421.32"
"2021-09-02T19:00:00.000Z","1.88","0.92","274.63","2.49"
"2021-09-02T20:00:00.000Z","0.94","0.46","91.61","1.25"
"2021-09-02T21:00:00.000Z","0.63","0.31","0.11","0.83"
"2021-09-02T22:00:00.000Z","0.47","0.23","0.09","0.62"
"2021-09-02T23:00:00.000Z","0.37","0.19","0.07","0.5"
"2021-09-03T00:00:00.000Z","0.32","0.16","0.05","0.42"
"2021-09-03T01:00:00.000Z","0","0","0.04","0"
"2021-09-03T02:00:00.000Z","0","0","0.01","0"
"2021-09-03T03:00:00.000Z","0","0","0","0"
"2021-09-03T04:00:00.000Z","0","0","1.22","0"
"2021-09-03T05:00:00.000Z","0.01","0","3.65","0.02"
"2021-09-03T06:00:00.000Z","6.99","5.6","5.2","7.49"
"2021-09-03T07:00:00.000Z","182.41","135.18","81.6","186.09"
"2021-09-03T08:00:00.000Z","260.98","184.73","234.39","261.83"
"2021-09-03T09:00:00.000Z","335.23","234.62","310.78","332.26"
"2021-09-03T10:00:00.000Z","401.28","278.7","349.29","396.67"
"2021-09-03T11:00:00.000Z","456.12","310.94","426.29","452.42"
"2021-09-03T12:00:00.000Z","497.68","341.18","464.79","494.83"
"2021-09-03T13:00:00.000Z","686.86","524.81","489.25","688.36"
"2021-09-03T14:00:00.000Z","654.11","510.11","538.16","655.79"
"2021-09-03T15:00:00.000Z","607.61","481.47","562.61","609.51"
"2021-09-03T16:00:00.000Z","549.79","442.35","516.44","551.92"
"2021-09-03T17:00:00.000Z","483.93","392.78","424.11","486.3"
"2021-09-03T18:00:00.000Z","415.01","336.12","377.94","417.6"
"2021-09-03T19:00:00.000Z","1.35","0.58","283.47","1.85"
"2021-09-03T20:00:00.000Z","0.68","0.29","94.53","0.92"
"2021-09-03T21:00:00.000Z","0.45","0.19","0.05","0.62"
"2021-09-03T22:00:00.000Z","0.34","0.15","0.05","0.46"
"2021-09-03T23:00:00.000Z","0.27","0.12","0.03","0.37"
"2021-09-04T00:00:00.000Z","0.23","0.1","0.03","0.31"
"2021-09-04T01:00:00.000Z","0","0","0.02","0"
"2021-09-04T02:00:00.000Z","0","0","0.01","0"
"2021-09-04T03:00:00.000Z","0","0","0","0"
"2021-09-04T04:00:00.000Z","0","0","1.16","0"
"2021-09-04T05:00:00.000Z","0","0","3.49","0.01"
"2021-09-04T06:00:00.000Z","6.68","5.2","4.71","6.89"
"2021-09-04T07:00:00.000Z","177.41","150.58","76.03","175.04"
"2021-09-04T08:00:00.000Z","254.34","223.73","218.67","244.73"
"2021-09-04T09:00:00.000Z","327.16","295.66","289.99","317.23"
"2021-09-04T10:00:00.000Z","391.26","359.37","326.94","385.87"
"2021-09-04T11:00:00.000Z","444.49","412.86","400.84","442.79"
"2021-09-04T12:00:00.000Z","485.07","451.62","437.79","485.77"
"2021-09-04T13:00:00.000Z","667.29","634.91","438.61","682.58"
"2021-09-04T14:00:00.000Z","633.05","607.98","440.26","650.17"
"2021-09-04T15:00:00.000Z","588.67","565.27","441.08","604.06"
"2021-09-04T16:00:00.000Z","532.52","510.09","402.96","546.62"
"2021-09-04T17:00:00.000Z","468.06","446.82","326.72","481.13"
"2021-09-04T18:00:00.000Z","400.76","381.12","288.59","412.57"
"2021-09-04T19:00:00.000Z","0.89","0.32","216.45","1.33"
"2021-09-04T20:00:00.000Z","0.45","0.16","72.17","0.67"
"2021-09-04T21:00:00.000Z","0.3","0.11","0.02","0.45"
"2021-09-04T22:00:00.000Z","0.22","0.08","0.02","0.33"
"2021-09-04T23:00:00.000Z","0.18","0.06","0.01","0.27"
"2021-09-05T00:00:00.000Z","0.15","0.05","0.01","0.22"
"2021-09-05T01:00:00.000Z","0","0","0.01","0"
"2021-09-05T02:00:00.000Z","0","0","0","0"
"2021-09-05T03:00:00.000Z","0","0","0","0"
"2021-09-05T04:00:00.000Z","0","0","0.89","0"
"2021-09-05T05:00:00.000Z","0","0","2.66","0"
"2021-09-05T06:00:00.000Z","6.24","5.27","2.49","6.66"
"2021-09-05T07:00:00.000Z","173.19","163.8","43.29","179.43"
"2021-09-05T08:00:00.000Z","246.8","240.29","124.88","255.53"
"2021-09-05T09:00:00.000Z","316.91","312.74","165.67","327.32"
"2021-09-05T10:00:00.000Z","372.95","377.07","203.98","391.22"
"2021-09-05T11:00:00.000Z","412.48","430.32","280.6","443.86"
"2021-09-05T12:00:00.000Z","431.74","470.47","318.91","484.35"
"2021-09-05T13:00:00.000Z","443.65","651.46","326.66","674.17"
"2021-09-05T14:00:00.000Z","399.29","618.66","342.18","642.61"
"2021-09-05T15:00:00.000Z","362.4","572.43","349.93","597.17"
"2021-09-05T16:00:00.000Z","339.71","515.23","319.78","539.33"
"2021-09-05T17:00:00.000Z","304.6","450.51","259.49","474.15"
"2021-09-05T18:00:00.000Z","262.99","383.65","229.33","406"
"2021-09-05T19:00:00.000Z","0.56","0.16","172","0.91"
"2021-09-05T20:00:00.000Z","0.28","0.08","57.34","0.46"
"2021-09-05T21:00:00.000Z","0.19","0.05","0.01","0.31"
"2021-09-05T22:00:00.000Z","0.14","0.04","0.01","0.23"
"2021-09-05T23:00:00.000Z","0.11","0.03","0.01","0.18"
"2021-09-06T00:00:00.000Z","0.1","0.03","0","0.15"
"2021-09-06T01:00:00.000Z","0","0","0","0"
"2021-09-06T02:00:00.000Z","0","0","0","0"
"2021-09-06T03:00:00.000Z","0","0","0","0"
"2021-09-06T04:00:00.000Z","0","0","0.5","0"
"2021-09-06T05:00:00.000Z","0","0","1.5","0"
"2021-09-06T06:00:00.000Z","5.06","4.94","2.42","6.26"
"2021-09-06T07:00:00.000Z","142.89","159.7","23.71","168.98"
"2021-09-06T08:00:00.000Z","213.44","235.01","66.29","234.59"
"2021-09-06T09:00:00.000Z","281.85","304.04","87.59","293.51"
"2021-09-06T10:00:00.000Z","343.83","359.78","93.64","345.87"
"2021-09-06T11:00:00.000Z","395.51","394.49","105.74","390.87"
"2021-09-06T12:00:00.000Z","435.29","416.48","111.79","422.74"
"2021-09-06T13:00:00.000Z","610.7","508.96","125.02","526.23"
"2021-09-06T14:00:00.000Z","583.31","447.74","151.49","466.69"
"2021-09-06T15:00:00.000Z","538.48","404.37","164.72","402.85"
"2021-09-06T16:00:00.000Z","482.62","364.53","151.98","344.27"
"2021-09-06T17:00:00.000Z","421.74","321.26","126.5","300.44"
"2021-09-06T18:00:00.000Z","359.67","273.8","113.75","257.93"
"2021-09-06T19:00:00.000Z","0.33","0.06","85.31","0.52"
"2021-09-06T20:00:00.000Z","0.16","0.03","28.44","0.26"
"2021-09-06T21:00:00.000Z","0.11","0.02","0","0.17"
"2021-09-06T22:00:00.000Z","0.08","0.02","0","0.13"
"2021-09-06T23:00:00.000Z","0.07","0.01","0","0.11"
"2021-09-07T00:00:00.000Z","0.06","0.01","0","0.09"
